user_id,cohort,signup_date,user_type,age_group,completed_first_song,time_to_first_song_minutes,shared_recording,used_recommended_playlist,days_active_week_1,songs_completed_week_1
control_user_1027,control,2024-10-31,年轻用户,25-34岁,True,28,False,True,5,4
control_user_1028,control,2024-10-21,年轻用户,25-34岁,False,,False,False,0,0
control_user_1029,control,2024-10-13,年轻用户,35-44岁,False,,False,False,0,0
control_user_1030,control,2024-11-12,年轻用户,45岁以上,False,,False,False,0,0
control_user_1031,control,2024-10-13,年轻用户,35-44岁,False,,False,False,0,0
control_user_1032,control,2024-11-07,年轻用户,45岁以上,False,,True,False,0,0
control_user_1033,control,2024-10-14,年轻用户,25-34岁,False,,False,False,2,0
control_user_1034,control,2024-10-24,年轻用户,45岁以上,True,9,False,False,4,7
control_user_1035,control,2024-10-01,年轻用户,45岁以上,True,13,False,False,2,1
control_user_1036,control,2024-11-10,年轻用户,45岁以上,False,,False,False,0,0
control_user_1037,control,2024-10-09,年轻用户,18-24岁,True,10,False,False,3,6
control_user_1038,control,2024-10-14,年轻用户,45岁以上,True,6,False,False,4,1
control_user_1039,control,2024-11-29,年轻用户,35-44岁,False,,False,False,0,0
control_user_1040,control,2024-11-18,年轻用户,35-44岁,True,18,False,False,3,6
control_user_1041,control,2024-10-08,年轻用户,45岁以上,True,13,False,False,6,1
control_user_1042,control,2024-10-29,年轻用户,45岁以上,True,7,False,False,2,1
control_user_1043,control,2024-10-14,年轻用户,35-44岁,False,,False,False,0,0
control_user_1044,control,2024-10-02,年轻用户,35-44岁,False,,False,False,0,0
control_user_1045,control,2024-10-10,年轻用户,35-44岁,False,,False,False,0,0
control_user_1046,control,2024-10-14,年轻用户,45岁以上,True,10,False,False,5,2
control_user_1047,control,2024-10-29,年轻用户,18-24岁,False,,True,False,0,0
control_user_1048,control,2024-11-01,年轻用户,18-24岁,True,8,False,False,4,1
control_user_1049,control,2024-11-24,年轻用户,25-34岁,True,3,False,False,2,1
control_user_1050,control,2024-10-29,年轻用户,35-44岁,True,13,False,False,7,4
control_user_1051,control,2024-10-19,年轻用户,25-34岁,False,,False,False,0,0
control_user_1052,control,2024-11-08,年轻用户,25-34岁,False,,True,True,1,0
control_user_1053,control,2024-11-04,年轻用户,25-34岁,True,16,False,False,7,5
control_user_1054,control,2024-11-02,年轻用户,18-24岁,False,,True,False,0,0
control_user_1055,control,2024-11-24,年轻用户,25-34岁,True,23,False,False,7,1
control_user_1056,control,2024-10-05,年轻用户,18-24岁,False,,False,False,0,0
control_user_1057,control,2024-11-13,年轻用户,45岁以上,False,,False,False,2,0
control_user_1058,control,2024-11-11,年轻用户,45岁以上,False,,False,False,1,0
control_user_1059,control,2024-11-18,年轻用户,45岁以上,True,24,False,True,7,2
control_user_1060,control,2024-10-25,年轻用户,45岁以上,True,5,True,False,5,5
control_user_1061,control,2024-11-11,年轻用户,25-34岁,False,,False,False,2,0
control_user_1062,control,2024-10-17,年轻用户,45岁以上,False,,False,False,2,0
control_user_1063,control,2024-10-09,年轻用户,45岁以上,True,26,False,False,0,2
control_user_1064,control,2024-10-05,年轻用户,45岁以上,False,,False,False,0,0
control_user_1065,control,2024-10-05,年轻用户,45岁以上,True,14,False,False,3,1
control_user_1066,control,2024-10-02,年轻用户,35-44岁,False,,False,False,0,0
control_user_1067,control,2024-10-19,年轻用户,35-44岁,True,23,False,False,3,3
control_user_1068,control,2024-10-10,年轻用户,18-24岁,False,,False,False,0,0
control_user_1069,control,2024-10-10,年轻用户,35-44岁,True,15,False,True,7,1
control_user_1070,control,2024-11-21,年轻用户,45岁以上,False,,False,False,0,0
control_user_1071,control,2024-10-01,年轻用户,25-34岁,False,,False,True,1,0
control_user_1072,control,2024-10-15,年轻用户,18-24岁,False,,False,False,0,0
control_user_1073,control,2024-11-12,年轻用户,18-24岁,False,,False,False,3,0
control_user_1074,control,2024-10-17,年轻用户,45岁以上,False,,False,False,1,0
control_user_1075,control,2024-11-03,年轻用户,35-44岁,True,15,False,False,4,1
control_user_1076,control,2024-11-30,年轻用户,35-44岁,False,,False,False,0,0
control_user_1077,control,2024-11-21,年轻用户,35-44岁,False,,True,False,0,0
control_user_1078,control,2024-11-26,年轻用户,25-34岁,False,,False,False,0,0
control_user_1079,control,2024-10-27,年轻用户,35-44岁,False,,False,False,0,0
control_user_1080,control,2024-11-09,年轻用户,25-34岁,False,,False,True,0,0
control_user_1081,control,2024-10-28,年轻用户,18-24岁,True,24,False,False,1,13
control_user_1082,control,2024-11-07,年轻用户,45岁以上,True,5,False,False,2,3
control_user_1083,control,2024-11-20,年轻用户,18-24岁,False,,False,False,2,0
control_user_1084,control,2024-10-04,年轻用户,25-34岁,True,22,False,False,3,1
control_user_1085,control,2024-10-22,年轻用户,35-44岁,True,28,True,False,5,3
control_user_1086,control,2024-11-07,年轻用户,35-44岁,True,14,False,False,4,3
control_user_1087,control,2024-11-08,年轻用户,45岁以上,True,6,False,False,6,2
control_user_1088,control,2024-10-27,年轻用户,45岁以上,False,,False,False,0,0
control_user_1089,control,2024-10-14,年轻用户,35-44岁,True,2,False,False,0,1
control_user_1090,control,2024-11-14,年轻用户,35-44岁,True,7,False,False,3,2
control_user_1091,control,2024-11-11,年轻用户,45岁以上,True,2,True,False,5,2
control_user_1092,control,2024-11-20,年轻用户,45岁以上,False,,False,False,0,0
control_user_1093,control,2024-11-12,年轻用户,45岁以上,True,22,True,False,3,7
control_user_1094,control,2024-10-03,年轻用户,25-34岁,False,,False,False,3,0
control_user_1095,control,2024-11-16,年轻用户,25-34岁,True,2,False,False,6,7
control_user_1096,control,2024-10-14,年轻用户,25-34岁,True,22,False,False,2,4
control_user_1097,control,2024-10-30,年轻用户,18-24岁,False,,False,False,5,0
control_user_1098,control,2024-10-03,年轻用户,45岁以上,True,21,True,False,1,4
control_user_1099,control,2024-11-23,年轻用户,35-44岁,False,,False,False,1,0
control_user_1100,control,2024-11-22,年轻用户,18-24岁,True,14,False,True,3,1
control_user_1101,control,2024-11-21,年轻用户,18-24岁,False,,False,False,2,0
control_user_1102,control,2024-11-02,年轻用户,18-24岁,False,,False,False,1,0
control_user_1103,control,2024-11-01,年轻用户,18-24岁,False,,False,False,0,0
control_user_1104,control,2024-11-24,年轻用户,18-24岁,True,28,False,False,5,5
control_user_1105,control,2024-10-07,年轻用户,18-24岁,True,13,False,False,4,1
control_user_1106,control,2024-10-20,年轻用户,35-44岁,False,,False,False,0,0
control_user_1107,control,2024-11-25,年轻用户,25-34岁,True,29,False,False,5,2
control_user_1108,control,2024-11-02,年轻用户,45岁以上,True,7,False,False,5,6
control_user_1109,control,2024-10-05,年轻用户,18-24岁,True,11,False,False,3,1
control_user_1110,control,2024-10-07,年轻用户,45岁以上,False,,False,False,0,0
control_user_1111,control,2024-11-19,年轻用户,45岁以上,False,,False,False,1,0
control_user_1112,control,2024-11-05,年轻用户,45岁以上,False,,False,False,0,0
control_user_1113,control,2024-10-03,年轻用户,18-24岁,False,,True,False,4,0
control_user_1114,control,2024-11-11,年轻用户,35-44岁,True,8,False,False,0,3
control_user_1115,control,2024-11-01,年轻用户,45岁以上,False,,False,False,0,0
control_user_1116,control,2024-11-20,年轻用户,18-24岁,False,,False,False,1,0
control_user_1117,control,2024-10-03,年轻用户,35-44岁,False,,True,False,3,0
control_user_1118,control,2024-11-14,年轻用户,25-34岁,True,5,False,True,6,1
control_user_1119,control,2024-10-02,年轻用户,18-24岁,False,,False,False,2,0
control_user_1120,control,2024-10-24,年轻用户,18-24岁,True,27,False,False,6,1
control_user_1121,control,2024-11-21,年轻用户,18-24岁,False,,False,False,0,0
control_user_1122,control,2024-10-07,年轻用户,35-44岁,False,,False,True,2,0
control_user_1123,control,2024-10-06,年轻用户,45岁以上,False,,False,True,0,0
control_user_1124,control,2024-10-07,年轻用户,18-24岁,False,,True,False,0,0
control_user_1125,control,2024-10-17,年轻用户,18-24岁,True,26,False,False,3,2
control_user_1126,control,2024-10-14,年轻用户,45岁以上,False,,False,False,1,0
control_user_1127,control,2024-10-27,年轻用户,25-34岁,True,13,False,False,6,2
control_user_1128,control,2024-11-22,年轻用户,25-34岁,False,,False,False,0,0
control_user_1129,control,2024-10-18,年轻用户,35-44岁,True,13,False,False,3,1
control_user_1130,control,2024-11-06,年轻用户,25-34岁,True,11,False,True,4,3
control_user_1131,control,2024-10-14,年轻用户,25-34岁,True,1,True,False,2,1
control_user_1132,control,2024-11-25,年轻用户,18-24岁,True,24,False,False,4,1
control_user_1133,control,2024-11-01,年轻用户,25-34岁,False,,False,True,0,0
control_user_1134,control,2024-10-11,年轻用户,45岁以上,True,14,False,False,4,1
control_user_1135,control,2024-10-31,年轻用户,18-24岁,False,,False,False,0,0
control_user_1136,control,2024-10-29,年轻用户,25-34岁,True,35,False,False,5,3
control_user_1137,control,2024-10-15,年轻用户,45岁以上,False,,False,False,0,0
control_user_1138,control,2024-11-16,年轻用户,35-44岁,True,11,False,False,6,4
control_user_1139,control,2024-10-17,年轻用户,35-44岁,False,,False,False,0,0
control_user_1140,control,2024-11-10,年轻用户,25-34岁,False,,False,False,0,0
control_user_1141,control,2024-11-06,年轻用户,45岁以上,True,10,False,False,3,1
control_user_1142,control,2024-10-07,年轻用户,35-44岁,True,17,False,False,2,1
control_user_1143,control,2024-11-14,年轻用户,18-24岁,True,7,True,False,4,7
control_user_1144,control,2024-11-15,年轻用户,45岁以上,True,8,False,False,6,4
control_user_1145,control,2024-10-06,年轻用户,25-34岁,True,10,False,False,4,1
control_user_1146,control,2024-11-12,年轻用户,25-34岁,False,,False,False,0,0
control_user_1147,control,2024-11-20,年轻用户,25-34岁,True,6,False,False,2,1
control_user_1148,control,2024-10-02,年轻用户,25-34岁,False,,False,False,1,0
control_user_1149,control,2024-10-12,年轻用户,25-34岁,False,,False,True,0,0
control_user_1150,control,2024-10-13,年轻用户,25-34岁,True,9,False,False,4,4
control_user_1151,control,2024-11-23,年轻用户,35-44岁,False,,False,True,2,0
control_user_1152,control,2024-10-25,年轻用户,45岁以上,True,11,False,True,4,1
control_user_1153,control,2024-11-14,年轻用户,25-34岁,False,,False,False,0,0
control_user_1154,control,2024-11-26,年轻用户,35-44岁,False,,False,False,1,0
control_user_1155,control,2024-10-29,年轻用户,25-34岁,True,14,False,False,4,1
control_user_1156,control,2024-11-19,年轻用户,45岁以上,False,,False,False,0,0
control_user_1157,control,2024-11-27,年轻用户,25-34岁,True,20,False,False,3,2
control_user_1158,control,2024-11-04,年轻用户,25-34岁,False,,False,False,0,0
control_user_1159,control,2024-10-16,年轻用户,18-24岁,False,,True,False,0,0
control_user_1160,control,2024-10-22,年轻用户,35-44岁,False,,False,True,0,0
control_user_1161,control,2024-10-09,年轻用户,25-34岁,False,,False,False,0,0
control_user_1162,control,2024-10-05,年轻用户,45岁以上,True,12,False,False,4,1
control_user_1163,control,2024-11-19,年轻用户,18-24岁,False,,True,False,0,0
control_user_1164,control,2024-10-11,年轻用户,35-44岁,False,,False,False,0,0
control_user_1165,control,2024-10-31,年轻用户,25-34岁,False,,True,False,0,0
control_user_1166,control,2024-10-04,年轻用户,35-44岁,False,,False,False,1,0
control_user_1167,control,2024-10-21,年轻用户,35-44岁,True,18,False,False,5,2
control_user_1168,control,2024-10-19,年轻用户,45岁以上,False,,False,True,0,0
control_user_1169,control,2024-11-02,年轻用户,35-44岁,False,,True,False,0,0
control_user_1170,control,2024-10-30,年轻用户,45岁以上,True,6,False,False,2,2
control_user_1171,control,2024-10-25,年轻用户,45岁以上,False,,False,False,0,0
control_user_1172,control,2024-10-21,年轻用户,25-34岁,True,3,False,False,6,1
control_user_1173,control,2024-10-27,年轻用户,25-34岁,False,,False,False,0,0
control_user_1174,control,2024-11-19,年轻用户,18-24岁,False,,False,False,2,0
control_user_1175,control,2024-10-09,年轻用户,25-34岁,True,2,False,False,0,1
control_user_1176,control,2024-11-24,年轻用户,35-44岁,False,,False,False,2,0
control_user_1177,control,2024-11-03,年轻用户,25-34岁,True,12,False,False,5,2
control_user_1178,control,2024-11-03,年轻用户,25-34岁,False,,False,False,0,0
control_user_1179,control,2024-10-02,年轻用户,25-34岁,True,11,False,False,2,2
control_user_1180,control,2024-11-22,年轻用户,18-24岁,True,20,False,False,6,2
control_user_1181,control,2024-10-22,年轻用户,35-44岁,False,,False,False,2,0
control_user_1182,control,2024-11-12,年轻用户,18-24岁,True,6,False,False,2,5
control_user_1183,control,2024-10-24,年轻用户,18-24岁,True,18,False,False,1,3
control_user_1184,control,2024-10-03,年轻用户,35-44岁,True,31,False,False,4,1
control_user_1185,control,2024-11-26,年轻用户,35-44岁,False,,False,False,0,0
control_user_1186,control,2024-10-06,年轻用户,18-24岁,True,14,False,False,4,2
control_user_1187,control,2024-11-01,年轻用户,25-34岁,True,5,False,False,5,5
control_user_1188,control,2024-11-18,年轻用户,45岁以上,False,,False,True,3,0
control_user_1189,control,2024-11-19,年轻用户,45岁以上,False,,False,False,0,0
control_user_1190,control,2024-10-14,年轻用户,25-34岁,False,,False,True,0,0
control_user_1191,control,2024-10-08,年轻用户,45岁以上,False,,False,False,0,0
control_user_1192,control,2024-10-22,年轻用户,45岁以上,False,,False,False,0,0
control_user_1193,control,2024-11-16,年轻用户,18-24岁,False,,False,False,1,0
control_user_1194,control,2024-10-24,年轻用户,45岁以上,False,,False,False,0,0
control_user_1195,control,2024-11-21,年轻用户,18-24岁,True,12,False,False,1,4
control_user_1196,control,2024-10-13,年轻用户,45岁以上,True,25,False,True,2,1
control_user_1197,control,2024-11-14,年轻用户,18-24岁,False,,False,False,0,0
control_user_1198,control,2024-11-23,年轻用户,18-24岁,True,9,False,False,4,1
control_user_1199,control,2024-10-28,年轻用户,25-34岁,False,,True,True,0,0
control_user_1200,control,2024-11-03,年轻用户,18-24岁,False,,False,False,0,0
control_user_1201,control,2024-10-25,年轻用户,18-24岁,True,11,True,False,6,3
control_user_1202,control,2024-10-28,年轻用户,25-34岁,False,,False,False,0,0
control_user_1203,control,2024-11-09,年轻用户,25-34岁,True,12,True,False,5,2
control_user_1204,control,2024-10-22,年轻用户,25-34岁,True,12,False,False,4,2
control_user_1205,control,2024-10-07,年轻用户,18-24岁,False,,False,False,0,0
control_user_1206,control,2024-11-02,年轻用户,18-24岁,True,18,False,False,7,8
control_user_1207,control,2024-10-26,年轻用户,25-34岁,False,,False,False,0,0
control_user_1208,control,2024-11-25,年轻用户,45岁以上,False,,False,False,0,0
control_user_1209,control,2024-10-06,年轻用户,45岁以上,False,,False,False,0,0
control_user_1210,control,2024-11-10,年轻用户,45岁以上,False,,False,False,0,0
control_user_1211,control,2024-11-19,年轻用户,18-24岁,False,,False,False,3,0
control_user_1212,control,2024-10-12,年轻用户,25-34岁,False,,True,False,1,0
control_user_1213,control,2024-10-19,年轻用户,25-34岁,False,,False,False,0,0
control_user_1214,control,2024-10-27,年轻用户,18-24岁,False,,True,False,0,0
control_user_1215,control,2024-10-30,年轻用户,18-24岁,False,,False,True,0,0
control_user_1216,control,2024-10-20,年轻用户,25-34岁,False,,False,False,0,0
